return_id,sales_order_number,sales_order_line_number,shipment_id,customer_key,product_key,product_category_key,sales_territory_key,currency_key,return_reason_id,return_request_date,return_received_date,refund_date,original_order_quantity,return_quantity,original_line_sales_amount,refund_amount,resolution,return_status,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
RET-000095,SO47943,1,SHP-003151,17196,385,1,7,100,RR-004,2012-05-21,2012-05-30,2012-06-03,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000096,SO47945,1,SHP-003153,14791,370,1,7,100,RR-006,2012-05-23,2012-05-30,2012-06-01,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000097,SO48111,1,SHP-003186,14112,383,1,4,100,RR-004,2012-06-03,2012-06-08,2012-06-12,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000098,SO48140,1,SHP-003215,15374,331,1,4,100,RR-006,2012-06-04,2012-06-07,2012-06-09,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000099,SO48168,1,SHP-003243,22904,373,1,9,6,RR-004,2012-06-08,2012-06-17,2012-06-21,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000100,SO48196,1,SHP-003271,26440,327,1,9,6,RR-003,2012-06-17,2012-06-27,2012-06-30,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000101,SO48220,1,SHP-003295,22409,375,1,9,6,RR-003,2012-06-17,2012-06-27,2012-06-30,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000102,SO48247,1,SHP-003322,16390,373,1,8,100,RR-006,2012-06-27,2012-07-04,2012-07-06,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000103,SO48284,1,SHP-003359,22577,377,1,9,6,RR-005,2012-06-27,2012-07-05,2012-07-06,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000104,SO48412,1,SHP-003373,19310,343,1,7,100,RR-006,2012-06-21,2012-06-28,2012-06-30,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000105,SO48444,1,SHP-003405,26618,362,1,4,100,RR-003,2012-07-03,2012-07-13,2012-07-16,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000106,SO48451,1,SHP-003412,13107,358,1,9,6,RR-005,2012-07-06,2012-07-14,2012-07-15,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000107,SO48551,1,SHP-003512,20833,331,1,8,100,RR-004,2012-06-27,2012-07-02,2012-07-06,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000108,SO48572,1,SHP-003533,28756,362,1,7,100,RR-005,2012-07-15,2012-07-23,2012-07-24,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000109,SO48661,1,SHP-003622,15467,333,1,4,100,RR-006,2012-07-18,2012-07-21,2012-07-23,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000110,SO48798,1,SHP-003694,23332,369,1,9,6,RR-003,2012-07-15,2012-07-21,2012-07-24,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000111,SO48803,1,SHP-003699,19416,383,1,10,98,RR-004,2012-07-22,2012-07-27,2012-07-31,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000112,SO48805,1,SHP-003701,19318,331,1,7,100,RR-006,2012-07-20,2012-07-23,2012-07-25,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000113,SO48821,1,SHP-003717,23344,379,1,9,6,RR-004,2012-07-27,2012-08-05,2012-08-09,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000114,SO48877,1,SHP-003773,26657,329,1,9,6,RR-005,2012-08-11,2012-08-19,2012-08-20,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000115,SO48903,1,SHP-003799,26653,343,1,9,6,RR-005,2012-07-31,2012-08-04,2012-08-05,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000116,SO48924,1,SHP-003820,26040,368,1,6,19,RR-004,2012-08-09,2012-08-18,2012-08-22,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000117,SO48945,1,SHP-003841,17644,370,1,10,98,RR-003,2012-08-06,2012-08-12,2012-08-15,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000118,SO48961,1,SHP-003857,13619,358,1,9,6,RR-005,2012-08-12,2012-08-20,2012-08-21,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000119,SO49001,1,SHP-003897,29380,356,1,7,100,RR-005,2012-08-27,2012-09-04,2012-09-05,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000120,SO49014,1,SHP-003910,23331,368,1,9,6,RR-003,2012-08-25,2012-09-04,2012-09-07,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000121,SO49036,1,SHP-003932,26731,360,1,4,100,RR-003,2012-08-30,2012-09-05,2012-09-08,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000122,SO49187,1,SHP-003951,23545,379,1,9,6,RR-006,2012-09-03,2012-09-10,2012-09-12,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000123,SO49253,1,SHP-004017,14211,360,1,9,6,RR-006,2012-09-07,2012-09-14,2012-09-16,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000124,SO49265,1,SHP-004029,14050,356,1,9,6,RR-005,2012-09-06,2012-09-14,2012-09-15,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000125,SO49270,1,SHP-004034,29412,352,1,7,100,RR-003,2012-08-24,2012-09-03,2012-09-06,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000126,SO49283,1,SHP-004047,14220,352,1,9,6,RR-005,2012-09-09,2012-09-17,2012-09-18,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000127,SO49342,1,SHP-004106,12599,356,1,10,98,RR-005,2012-09-07,2012-09-11,2012-09-12,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000128,SO49409,1,SHP-004173,13975,358,1,9,6,RR-005,2012-09-23,2012-09-27,2012-09-28,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000129,SO49411,1,SHP-004175,15676,368,1,7,100,RR-006,2012-09-18,2012-09-21,2012-09-23,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000130,SO49434,1,SHP-004198,14357,381,1,4,100,RR-005,2012-09-10,2012-09-18,2012-09-19,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000131,SO49553,1,SHP-004211,14302,354,1,9,6,RR-005,2012-09-20,2012-09-28,2012-09-29,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000132,SO49586,1,SHP-004244,12500,352,1,8,100,RR-003,2012-09-18,2012-09-28,2012-10-01,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000133,SO49590,1,SHP-004248,21348,360,1,6,19,RR-006,2012-09-26,2012-10-03,2012-10-05,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000134,SO49606,1,SHP-004264,21034,337,1,10,98,RR-004,2012-09-22,2012-10-01,2012-10-05,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000135,SO49639,1,SHP-004297,19386,329,1,7,100,RR-006,2012-09-28,2012-10-01,2012-10-03,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000136,SO49690,1,SHP-004348,24008,375,1,9,6,RR-005,2012-10-05,2012-10-09,2012-10-10,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000137,SO49703,1,SHP-004361,15924,373,1,7,100,RR-004,2012-10-11,2012-10-16,2012-10-20,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000138,SO49705,1,SHP-004363,15925,370,1,7,100,RR-006,2012-10-05,2012-10-08,2012-10-10,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000139,SO49721,1,SHP-004379,12645,356,1,10,98,RR-004,2012-10-02,2012-10-11,2012-10-15,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000140,SO49758,1,SHP-004416,19381,331,1,7,100,RR-004,2012-10-21,2012-10-26,2012-10-30,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000141,SO49777,1,SHP-004435,27404,335,1,6,19,RR-005,2012-10-20,2012-10-28,2012-10-29,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000142,SO49812,1,SHP-004470,15677,368,1,7,100,RR-005,2012-10-18,2012-10-22,2012-10-23,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000143,SO49914,1,SHP-004498,15207,356,1,9,6,RR-006,2012-10-18,2012-10-25,2012-10-27,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000144,SO49945,1,SHP-004529,25119,389,1,9,6,RR-004,2012-10-31,2012-11-09,2012-11-13,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000145,SO50055,1,SHP-004639,19479,383,1,10,98,RR-004,2012-11-12,2012-11-17,2012-11-21,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000146,SO50076,1,SHP-004660,24169,379,1,9,6,RR-005,2012-11-17,2012-11-25,2012-11-26,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000147,SO50150,1,SHP-004734,26919,339,1,9,6,RR-004,2012-11-07,2012-11-12,2012-11-16,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000148,SO50336,1,SHP-004786,27449,362,1,4,100,RR-006,2012-11-25,2012-11-28,2012-11-30,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000149,SO50375,1,SHP-004825,17830,381,1,7,100,RR-005,2012-11-18,2012-11-22,2012-11-23,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000150,SO50419,1,SHP-004869,14453,387,1,1,100,RR-004,2012-11-21,2012-11-30,2012-12-04,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000151,SO50436,1,SHP-004886,25133,385,1,9,6,RR-005,2012-12-07,2012-12-15,2012-12-16,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000152,SO50441,1,SHP-004891,21104,323,1,10,98,RR-003,2012-11-30,2012-12-06,2012-12-09,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000153,SO50458,1,SHP-004908,15438,354,1,9,6,RR-005,2012-11-25,2012-11-29,2012-11-30,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000154,SO50500,1,SHP-004950,15425,354,1,9,6,RR-003,2012-12-01,2012-12-11,2012-12-14,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000155,SO50541,1,SHP-004991,12806,362,1,8,100,RR-006,2012-12-21,2012-12-28,2012-12-30,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000156,SO50564,1,SHP-005014,27424,360,1,4,100,RR-005,2012-12-21,2012-12-25,2012-12-26,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000157,SO50587,1,SHP-005037,27262,360,1,1,100,RR-004,2012-12-07,2012-12-12,2012-12-16,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000158,SO50625,1,SHP-005075,24367,369,1,9,6,RR-003,2012-12-26,2013-01-01,2013-01-04,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000159,SO50633,1,SHP-005083,14420,387,1,1,100,RR-006,2012-12-13,2012-12-16,2012-12-18,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000160,SO50652,1,SHP-005102,15903,327,1,4,100,RR-005,2012-12-19,2012-12-27,2012-12-28,1,1,782.99,759.5,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000161,SO50789,1,SHP-005137,13553,352,1,10,98,RR-004,2012-12-29,2013-01-07,2013-01-11,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000162,SO50807,1,SHP-005155,11433,360,1,7,100,RR-005,2012-12-23,2012-12-31,2013-01-01,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000163,SO50877,1,SHP-005225,12863,352,1,8,100,RR-004,2012-12-27,2013-01-05,2013-01-09,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000164,SO50897,1,SHP-005245,11432,352,1,7,100,RR-006,2013-01-04,2013-01-07,2013-01-09,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000165,SO50928,1,SHP-005276,24592,371,1,9,6,RR-005,2012-12-31,2013-01-08,2013-01-09,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000166,SO50953,1,SHP-005301,14464,387,1,4,100,RR-003,2013-01-03,2013-01-09,2013-01-12,1,1,1000.44,970.42,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000167,SO50990,1,SHP-005338,24505,377,1,9,6,RR-004,2013-01-06,2013-01-15,2013-01-19,1,1,2181.56,2116.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000168,SO51009,1,SHP-005357,16029,354,1,9,6,RR-004,2013-01-04,2013-01-09,2013-01-13,1,1,2071.42,2009.28,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000169,SO51027,1,SHP-005375,15765,358,1,9,6,RR-004,2013-01-12,2013-01-17,2013-01-21,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000170,SO51031,1,SHP-005379,13562,360,1,10,98,RR-005,2013-01-13,2013-01-17,2013-01-18,1,1,2049.1,1987.63,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000171,SO51187,1,SHP-005440,22261,606,1,4,100,RR-003,2013-01-22,2013-02-01,2013-02-04,1,1,539.99,523.79,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000172,SO51187,2,SHP-005440,22261,538,4,4,100,RR-004,2013-01-21,2013-01-26,2013-01-30,1,1,21.49,20.85,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000173,SO51192,1,SHP-005445,11241,363,1,7,100,RR-005,2013-01-27,2013-02-04,2013-02-05,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000174,SO51212,2,SHP-005465,24604,539,4,9,6,RR-005,2013-01-21,2013-01-25,2013-01-26,1,1,24.99,24.24,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000175,SO51212,4,SHP-005465,24604,214,4,9,6,RR-003,2013-01-19,2013-01-29,2013-02-01,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000176,SO51212,5,SHP-005465,24604,488,3,9,6,RR-006,2013-01-20,2013-01-27,2013-01-29,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000177,SO51215,1,SHP-005468,11108,361,1,9,6,RR-005,2013-01-22,2013-01-26,2013-01-27,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000178,SO51215,2,SHP-005468,11108,537,4,9,6,RR-006,2013-01-25,2013-01-28,2013-01-30,1,1,35,33.95,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000179,SO51228,1,SHP-005481,11402,355,1,7,100,RR-005,2013-01-21,2013-01-29,2013-01-30,1,1,2319.99,2250.39,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
