attribution_id,sales_order_number,customer_key,sales_territory_key,campaign_id,touchpoint_date,conversion_date,attribution_model,attribution_credit,order_currency_key,attributed_revenue_order_currency,usd_average_rate,attributed_revenue_usd,currency_basis,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
ATT-000087,SO43833,21727,6,CMP-CA-SOCIAL,2011/1/27,2011/1/27,LAST_CLICK,1,19,3578.27,0.67512827,2415.79,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000088,SO43834,28393,7,CMP-FR-SOCIAL,2011/1/27,2011/1/27,LAST_CLICK,1,39,3374.99,0.15336482,517.6,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000089,SO43835,19802,6,CMP-CA-SHOPPING,2011/1/27,2011/1/27,LAST_CLICK,1,19,3374.99,0.67512827,2278.55,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000090,SO43836,26620,6,CMP-CA-SHOPPING,2011/1/27,2011/1/27,LAST_CLICK,1,19,699.1,0.67512827,471.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000091,SO43837,11009,9,CMP-AU-SEARCH,2011/1/27,2011/1/27,LAST_CLICK,1,6,3374.99,0.63528365,2144.08,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000092,SO43838,27641,4,CMP-US-SOCIAL,2011/1/28,2011/1/28,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000093,SO43839,27673,1,CMP-US-SHOPPING,2011/1/28,2011/1/28,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000094,SO43840,17957,7,CMP-FR-SOCIAL,2011/1/28,2011/1/28,LAST_CLICK,1,39,699.1,0.15298473,106.95,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000095,SO43841,13406,8,CMP-DE-SEARCH-GENERIC,2011/1/28,2011/1/28,LAST_CLICK,1,29,3578.27,0.51308363,1835.95,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000096,SO43842,16630,9,CMP-AU-SHOPPING,2011/1/28,2011/1/28,LAST_CLICK,1,6,3578.27,0.63500127,2272.21,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000097,SO43918,22041,6,CMP-CA-SHOPPING,2011/1/29,2011/1/29,LAST_CLICK,1,19,3578.27,0.67649844,2420.69,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000098,SO43919,12124,7,CMP-FR-SOCIAL,2011/1/29,2011/1/29,LAST_CLICK,1,39,3578.27,0.15464555,553.36,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000099,SO43960,11046,9,CMP-AU-SHOPPING,2011/2/6,2011/2/6,LAST_CLICK,1,6,3374.99,0.64304546,2170.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000100,SO43961,28031,4,CMP-US-SEARCH,2011/2/7,2011/2/7,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000101,SO43962,28076,4,CMP-US-SOCIAL,2011/2/7,2011/2/7,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000102,SO43963,16685,9,CMP-AU-SHOPPING,2011/2/7,2011/2/7,LAST_CLICK,1,6,3578.27,0.64312818,2301.29,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000103,SO43964,16745,9,CMP-AU-SEARCH,2011/2/7,2011/2/7,LAST_CLICK,1,6,3578.27,0.64312818,2301.29,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000104,SO43965,11038,9,CMP-AU-SOCIAL,2011/2/7,2011/2/7,LAST_CLICK,1,6,3374.99,0.64312818,2170.55,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000105,SO43966,11039,9,CMP-AU-SHOPPING,2011/2/7,2011/2/7,LAST_CLICK,1,6,3399.99,0.64312818,2186.63,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000106,SO43967,28040,1,CMP-US-SEARCH,2011/2/8,2011/2/8,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000107,SO43968,28067,4,CMP-US-SOCIAL,2011/2/8,2011/2/8,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000108,SO43969,28071,4,CMP-US-SHOPPING,2011/2/8,2011/2/8,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000109,SO43970,16684,9,CMP-AU-SHOPPING,2011/2/8,2011/2/8,LAST_CLICK,1,6,3578.27,0.64358347,2302.92,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000110,SO43971,16657,9,CMP-AU-SOCIAL,2011/2/8,2011/2/8,LAST_CLICK,1,6,3578.27,0.64358347,2302.92,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000111,SO43972,21939,6,CMP-CA-SEARCH,2011/2/9,2011/2/9,LAST_CLICK,1,19,3578.27,0.68306011,2444.17,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000112,SO43973,28039,4,CMP-US-SHOPPING,2011/2/9,2011/2/9,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000113,SO43974,13687,10,CMP-GB-SEARCH,2011/2/9,2011/2/9,LAST_CLICK,1,98,3578.27,1.61498708,5778.86,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000114,SO43975,13540,8,CMP-DE-SHOPPING,2011/2/9,2011/2/9,LAST_CLICK,1,29,3578.27,0.51783957,1852.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000115,SO43976,28063,4,CMP-US-SOCIAL,2011/2/9,2011/2/9,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000116,SO43977,16703,9,CMP-AU-SEARCH,2011/2/9,2011/2/9,LAST_CLICK,1,6,3578.27,0.64399794,2304.4,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000117,SO43978,28030,1,CMP-US-SOCIAL,2011/2/10,2011/2/10,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000118,SO43979,14576,1,CMP-US-SEARCH,2011/2/10,2011/2/10,LAST_CLICK,1,100,699.1,1,699.1,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000119,SO43980,11048,9,CMP-AU-SOCIAL,2011/2/10,2011/2/10,LAST_CLICK,1,6,3374.99,0.64399794,2173.49,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000120,SO43981,16664,9,CMP-AU-SHOPPING,2011/2/10,2011/2/10,LAST_CLICK,1,6,3578.27,0.64399794,2304.4,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000121,SO43982,25271,9,CMP-AU-SHOPPING,2011/2/10,2011/2/10,LAST_CLICK,1,6,699.1,0.64399794,450.22,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000122,SO43983,28017,1,CMP-US-SEARCH,2011/2/11,2011/2/11,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000123,SO43984,13545,8,CMP-DE-SEARCH-GENERIC,2011/2/11,2011/2/11,LAST_CLICK,1,29,3578.27,0.51474752,1841.91,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000124,SO43985,13515,8,CMP-DE-SEARCH-GENERIC,2011/2/11,2011/2/11,LAST_CLICK,1,29,3578.27,0.51474752,1841.91,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000125,SO43986,28070,4,CMP-US-SOCIAL,2011/2/11,2011/2/11,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000126,SO43987,28042,4,CMP-US-SHOPPING,2011/2/12,2011/2/12,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000127,SO43988,11244,10,CMP-GB-SHOPPING,2011/2/12,2011/2/12,LAST_CLICK,1,98,3399.99,1.61655351,5496.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000128,SO43989,28083,4,CMP-US-SEARCH,2011/2/12,2011/2/12,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000129,SO43990,25872,1,CMP-US-SHOPPING,2011/2/12,2011/2/12,LAST_CLICK,1,100,3399.99,1,3399.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000130,SO43991,16660,9,CMP-AU-SOCIAL,2011/2/12,2011/2/12,LAST_CLICK,1,6,3578.27,0.6507451,2328.54,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000131,SO43992,16638,9,CMP-AU-SOCIAL,2011/2/12,2011/2/12,LAST_CLICK,1,6,3578.27,0.6507451,2328.54,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000132,SO43993,16929,9,CMP-AU-SEARCH,2011/2/14,2011/2/14,LAST_CLICK,1,6,3578.27,0.65629717,2348.41,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000133,SO43994,27681,4,CMP-US-SEARCH,2011/2/15,2011/2/15,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000134,SO43995,21813,6,CMP-CA-SHOPPING,2011/2/15,2011/2/15,LAST_CLICK,1,19,3578.27,0.69156293,2474.6,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000135,SO43996,27920,4,CMP-US-SHOPPING,2011/2/15,2011/2/15,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000136,SO43997,28022,4,CMP-US-SOCIAL,2011/2/15,2011/2/15,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000137,SO43998,11033,9,CMP-AU-SOCIAL,2011/2/15,2011/2/15,LAST_CLICK,1,6,3374.99,0.65547981,2212.24,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000138,SO43999,28047,1,CMP-US-SEARCH,2011/2/15,2011/2/15,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000139,SO44030,12131,7,CMP-FR-SEARCH,2011/2/21,2011/2/21,LAST_CLICK,1,39,3578.27,0.15686275,561.3,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000140,SO44031,13689,10,CMP-GB-SHOPPING,2011/2/21,2011/2/21,LAST_CLICK,1,98,3578.27,1.63800164,5861.21,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000141,SO44032,11243,10,CMP-GB-SOCIAL,2011/2/21,2011/2/21,LAST_CLICK,1,98,3399.99,1.63800164,5569.19,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000142,SO44033,16693,9,CMP-AU-SEARCH,2011/2/21,2011/2/21,LAST_CLICK,1,6,3578.27,0.65483596,2343.18,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000143,SO44034,16702,9,CMP-AU-SOCIAL,2011/2/21,2011/2/21,LAST_CLICK,1,6,3578.27,0.65483596,2343.18,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000144,SO44035,16707,9,CMP-AU-SEARCH,2011/2/21,2011/2/21,LAST_CLICK,1,6,3578.27,0.65483596,2343.18,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000145,SO44036,17046,9,CMP-AU-SHOPPING,2011/2/21,2011/2/21,LAST_CLICK,1,6,3578.27,0.65483596,2343.18,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000146,SO44037,25272,9,CMP-AU-SOCIAL,2011/2/21,2011/2/21,LAST_CLICK,1,6,699.1,0.65483596,457.79,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000147,SO44038,25868,4,CMP-US-SHOPPING,2011/2/21,2011/2/21,LAST_CLICK,1,100,3399.99,1,3399.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000148,SO44039,17971,7,CMP-FR-SOCIAL,2011/2/22,2011/2/22,LAST_CLICK,1,39,699.1,0.15696123,109.73,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000149,SO44040,11057,9,CMP-AU-SOCIAL,2011/2/22,2011/2/22,LAST_CLICK,1,6,3374.99,0.65483596,2210.06,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000150,SO44041,16742,9,CMP-AU-SHOPPING,2011/2/22,2011/2/22,LAST_CLICK,1,6,3578.27,0.65483596,2343.18,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000151,SO44042,13678,10,CMP-GB-SHOPPING,2011/2/23,2011/2/23,LAST_CLICK,1,98,3578.27,1.63961305,5866.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000152,SO44043,13679,10,CMP-GB-SEARCH,2011/2/23,2011/2/23,LAST_CLICK,1,98,3578.27,1.63961305,5866.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000153,SO44044,13690,10,CMP-GB-SEARCH,2011/2/23,2011/2/23,LAST_CLICK,1,98,3578.27,1.63961305,5866.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000154,SO44045,28394,7,CMP-FR-SOCIAL,2011/2/23,2011/2/23,LAST_CLICK,1,39,3399.99,0.15687259,533.37,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000155,SO44046,28064,1,CMP-US-SOCIAL,2011/2/23,2011/2/23,LAST_CLICK,1,100,3578.27,1,3578.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000156,SO44047,25878,4,CMP-US-SHOPPING,2011/2/23,2011/2/23,LAST_CLICK,1,100,3399.99,1,3399.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000157,SO44048,16713,9,CMP-AU-SEARCH,2011/2/23,2011/2/23,LAST_CLICK,1,6,3578.27,0.65492174,2343.49,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000158,SO44049,13538,8,CMP-DE-SEARCH-GENERIC,2011/2/24,2011/2/24,LAST_CLICK,1,29,3578.27,0.52416396,1875.6,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-000159,SO44050,17050,9,CMP-AU-SHOPPING,2011/2/24,2011/2/24,LAST_CLICK,1,6,3578.27,0.6562541,2348.25,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
