ad_date,campaign_id,target_country_code,channel,platform,billing_currency,impressions,clicks,conversions,spend,attributed_revenue_usd,ctr,conversion_rate,cost_per_click,cost_per_acquisition,roas,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
2011-04-20,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1416,55,1,44.88,3578.27,0.038842,0.018182,0.816,44.88,79.7297,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-21,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1309,51,0,41.39,0,0.038961,0,0.8116,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-22,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1299,51,0,42.08,0,0.039261,0,0.8251,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-23,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1303,51,0,41.85,0,0.03914,0,0.8206,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-24,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1319,52,0,41.5,0,0.039424,0,0.7981,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-25,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1323,52,0,41.27,0,0.039305,0,0.7937,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-26,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1423,56,1,45.2,3578.27,0.039353,0.017857,0.8071,45.2,79.1653,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-27,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1316,52,0,41.73,0,0.039514,0,0.8025,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-28,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1279,51,0,43.45,0,0.039875,0,0.852,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-29,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1283,51,0,43.22,0,0.039751,0,0.8475,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-30,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1436,57,1,44.98,3374.99,0.039694,0.017544,0.7891,44.98,75.0331,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-01,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1281,41,0,67.12,0,0.032006,0,1.6371,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-02,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1278,40,0,65.66,0,0.031299,0,1.6415,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-03,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1274,40,0,65.84,0,0.031397,0,1.646,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-04,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1297,42,0,69.32,0,0.032382,0,1.6505,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-05,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1294,42,0,69.51,0,0.032457,0,1.655,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-06,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1291,41,0,68.04,0,0.031758,0,1.6595,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-07,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1288,41,0,68.23,0,0.031832,0,1.6641,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-08,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1311,41,0,68.41,0,0.031274,0,1.6685,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-09,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1307,40,0,66.92,0,0.030604,0,1.673,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-10,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1374,60,1,99.58,3578.27,0.043668,0.016667,1.6597,99.58,35.9336,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-11,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1378,60,1,99.31,3578.27,0.043541,0.016667,1.6552,99.31,36.0313,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-12,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1381,61,1,100.69,3578.27,0.044171,0.016393,1.6507,100.69,35.5375,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-13,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1384,61,1,100.41,3399.99,0.044075,0.016393,1.6461,100.41,33.8611,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-14,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1388,61,1,102.33,3578.27,0.043948,0.016393,1.6775,102.33,34.9679,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-15,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1281,57,0,95.37,0,0.044496,0,1.6732,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-16,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1284,57,0,95.11,0,0.044393,0,1.6686,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-17,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1287,57,0,94.85,0,0.044289,0,1.664,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-18,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1291,56,0,94.95,0,0.043377,0,1.6955,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-19,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1404,61,1,103.15,3578.27,0.043447,0.016393,1.691,103.15,34.69,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-20,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,899,27,0,45.54,0,0.030033,0,1.6867,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-21,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,896,27,0,45.66,0,0.030134,0,1.6911,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-22,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,906,27,0,45.3,0,0.029801,0,1.6778,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-23,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1012,30,1,50.46,699.1,0.029644,0.033333,1.682,50.46,13.8545,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-24,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1022,31,1,51.73,3374.99,0.030333,0.032258,1.6687,51.73,65.2424,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-25,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,909,27,0,45.17,0,0.029703,0,1.673,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-26,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,919,28,0,46.47,0,0.030468,0,1.6596,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-27,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,916,28,0,46.6,0,0.030568,0,1.6643,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-28,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,983,30,1,51.68,3578.27,0.030519,0.033333,1.7227,51.68,69.239,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-29,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,979,30,1,51.81,3578.27,0.030644,0.033333,1.727,51.81,69.0652,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-30,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,879,29,0,33.02,0,0.032992,0,1.1386,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-31,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,882,29,0,32.89,0,0.03288,0,1.1341,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-01,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1403,64,0,66.08,0,0.045617,0,1.0325,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-02,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1393,64,0,66.94,0,0.045944,0,1.0459,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-03,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1397,64,0,66.65,0,0.045812,0,1.0414,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-04,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1387,63,0,66.46,0,0.045422,0,1.0549,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-05,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1500,68,1,71.43,3578.27,0.045333,0.014706,1.0504,71.43,50.0948,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-06,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1380,62,0,65.96,0,0.044928,0,1.0639,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-07,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1384,63,0,66.74,0,0.04552,0,1.0594,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-08,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1374,64,0,68.66,0,0.046579,0,1.0728,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-09,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1377,64,0,68.38,0,0.046478,0,1.0684,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-10,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1424,66,1,76.14,3578.27,0.046348,0.015152,1.1536,76.14,46.9959,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-11,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1420,66,1,76.44,3578.27,0.046479,0.015152,1.1582,76.44,46.8115,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-12,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1320,62,0,70.97,0,0.04697,0,1.1447,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-13,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1317,61,0,70.1,0,0.046317,0,1.1492,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-14,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1327,62,0,70.41,0,0.046722,0,1.1356,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-15,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1324,62,0,70.69,0,0.046828,0,1.1402,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-16,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1334,29,0,32.68,0,0.021739,0,1.1269,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-17,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1440,68,1,76.92,3578.27,0.047222,0.014706,1.1312,76.92,46.5194,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-18,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1340,61,0,68.18,0,0.045522,0,1.1177,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-19,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1447,66,1,74.07,3578.27,0.045612,0.015152,1.1223,74.07,48.3093,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-20,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1155,37,2,41.69,7156.54,0.032035,0.054054,1.1268,20.845,171.6608,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-21,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,939,30,0,33.67,0,0.031949,0,1.1223,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-22,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,942,30,0,33.53,0,0.031847,0,1.1177,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-23,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,945,31,0,34.51,0,0.032804,0,1.1132,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-24,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,948,31,0,35.48,0,0.0327,0,1.1445,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-25,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,952,31,0,35.35,0,0.032563,0,1.1403,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-26,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,955,31,0,35.21,0,0.032461,0,1.1358,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-27,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1068,35,1,39.59,699.1,0.032772,0.028571,1.1311,39.59,17.6585,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-28,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,909,30,0,32.72,0,0.033003,0,1.0907,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-29,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,912,30,0,32.59,0,0.032895,0,1.0863,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-30,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1380,62,0,103.83,0,0.044928,0,1.6747,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-01,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1442,54,0,35.87,0,0.037448,0,0.6643,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-02,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1452,55,0,35.79,0,0.037879,0,0.6507,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-03,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1449,55,0,36.04,0,0.037957,0,0.6553,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-04,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1432,54,0,36.6,0,0.037709,0,0.6778,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-05,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1429,53,0,36.16,0,0.037089,0,0.6823,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-06,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1439,54,0,36.11,0,0.037526,0,0.6687,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-07,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1435,54,0,36.36,0,0.037631,0,0.6733,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-08,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1692,63,2,111.75,4277.37,0.037234,0.031746,1.7738,55.875,38.2762,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-09,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1469,54,0,96.03,0,0.03676,0,1.7783,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-10,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1425,53,0,36.4,0,0.037193,0,0.6868,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-11,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1429,53,0,36.16,0,0.037089,0,0.6823,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-12,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1419,53,0,36.88,0,0.03735,0,0.6958,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-13,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1422,53,0,36.64,0,0.037271,0,0.6913,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-14,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1439,54,0,36.12,0,0.037526,0,0.6689,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-15,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1442,54,0,35.87,0,0.037448,0,0.6643,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-16,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1432,54,0,36.6,0,0.037709,0,0.6778,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-17,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1545,58,1,39.05,3578.27,0.03754,0.017241,0.6733,39.05,91.633,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-18,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1452,53,0,34.49,0,0.036501,0,0.6508,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-19,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1455,53,0,95.21,0,0.036426,0,1.7964,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-20,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1087,40,0,70.23,0,0.036799,0,1.7558,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-21,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1083,40,0,70.41,0,0.036934,0,1.7602,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-22,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1080,39,0,68.83,0,0.036111,0,1.7649,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-23,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1077,39,0,69,0,0.036212,0,1.7692,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-24,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1073,39,0,67.78,0,0.036347,0,1.7379,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-25,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1070,39,0,67.95,0,0.036449,0,1.7423,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-26,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1177,42,1,73.37,3578.27,0.035684,0.02381,1.7469,73.37,48.7702,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-27,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1173,42,1,73.55,3578.27,0.035806,0.02381,1.7512,73.55,48.6508,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-28,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1170,44,1,78.84,3578.27,0.037607,0.022727,1.7918,78.84,45.3865,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-29,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1057,39,0,70.05,0,0.036897,0,1.7962,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-30,CMP-US-SEARCH,US,Paid Search,Google Ads,USD,1177,42,1,74.88,3578.27,0.035684,0.02381,1.7829,74.88,47.7867,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
